beta_guilt,beta_loyalty,kappa,agent_id,ep0_outcome,ep1_outcome,snapshot_after_ep,mem_idx,tag,age,importance,guilt,loyalty,survival,fear,curiosity,emo_magnitude,mem_class
0.15,0.05,0.5,26,TIMEOUT,TIMEOUT,9,8,timeout,20,0.5,0.015503812433805742,0.10754577672256257,0.2,0.2,0.0,0.5230495891563683,loyalty
0.15,0.05,0.5,26,TIMEOUT,TIMEOUT,9,9,timeout,8,0.5,0.10899621001562501,0.19902612938671868,0.2,0.2,0.0,0.7080223394023437,loyalty
0.15,0.05,0.5,26,TIMEOUT,TIMEOUT,9,10,failure,0,0.85,0.85,0.5,0.3,0.2,0.0,1.8499999999999999,guilt
0.15,0.05,0.5,27,TIMEOUT,TIMEOUT,4,0,seed,75,0.9,5.240564279412457e-05,0.027641879392171168,0.2,0.1,0.0,0.32769428503496534,loyalty
0.15,0.05,0.5,27,TIMEOUT,TIMEOUT,4,1,timeout,48,0.5,0.00016374514253990265,0.025577277100292468,0.2,0.2,0.0,0.4257410222428324,loyalty
0.15,0.05,0.5,27,TIMEOUT,TIMEOUT,4,2,timeout,36,0.5,0.0011511749140102703,0.04733376443646804,0.2,0.2,0.0,0.44848493935047834,loyalty
0.15,0.05,0.5,27,TIMEOUT,TIMEOUT,4,3,timeout,24,0.5,0.008093086989274306,0.08759670730163172,0.2,0.2,0.0,0.49568979429090604,loyalty
0.15,0.05,0.5,27,TIMEOUT,TIMEOUT,4,4,failure,12,0.85,0.12090549356574623,0.2701800438313183,0.3,0.2,0.0,0.8910855373970645,loyalty
0.15,0.05,0.5,27,TIMEOUT,TIMEOUT,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.15,0.05,0.5,27,TIMEOUT,TIMEOUT,9,0,seed,132,0.9,4.968860658417135e-09,0.0014852961973685903,0.2,0.1,0.0,0.3014853011662293,loyalty
0.15,0.05,0.5,27,TIMEOUT,TIMEOUT,9,1,timeout,105,0.5,1.552555704678137e-08,0.001374357795181855,0.2,0.2,0.0,0.4013743733207389,loyalty
0.15,0.05,0.5,27,TIMEOUT,TIMEOUT,9,2,timeout,93,0.5,1.0914908082806029e-07,0.0025434110078831514,0.2,0.2,0.0,0.40254352015696404,loyalty
0.15,0.05,0.5,27,TIMEOUT,TIMEOUT,9,3,timeout,81,0.5,7.673490754446235e-07,0.004706881699728869,0.2,0.2,0.0,0.40470764904880435,loyalty
0.15,0.05,0.5,27,TIMEOUT,TIMEOUT,9,4,failure,69,0.85,1.1463699676873278e-05,0.014517731808828926,0.3,0.2,0.0,0.5145291955085058,loyalty
0.15,0.05,0.5,27,TIMEOUT,TIMEOUT,9,5,timeout,57,0.5,3.792614988380006e-05,0.016120063794822087,0.2,0.2,0.0,0.4161579899447059,loyalty
0.15,0.05,0.5,27,TIMEOUT,TIMEOUT,9,6,timeout,45,0.5,0.0002666316182208877,0.02983207709612768,0.2,0.2,0.0,0.4300987087143486,loyalty
0.15,0.05,0.5,27,TIMEOUT,TIMEOUT,9,7,timeout,33,0.5,0.001874496094460037,0.05520777307067275,0.2,0.2,0.0,0.4570822691651328,loyalty
0.15,0.05,0.5,27,TIMEOUT,TIMEOUT,9,8,timeout,21,0.5,0.01317824056873488,0.10216848788643444,0.2,0.2,0.0,0.5153467284551694,loyalty
0.15,0.05,0.5,27,TIMEOUT,TIMEOUT,9,9,failure,12,0.85,0.12090549356574623,0.2701800438313183,0.3,0.2,0.0,0.8910855373970645,loyalty
0.15,0.05,0.5,27,TIMEOUT,TIMEOUT,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.15,0.05,0.5,28,TIMEOUT,RESOURCE_TAKEN,4,0,seed,64,0.9,0.00031316258510756366,0.04859682649055569,0.2,0.1,0.0,0.3489099890756633,loyalty
0.15,0.05,0.5,28,TIMEOUT,RESOURCE_TAKEN,4,1,timeout,37,0.5,0.0009784986769087298,0.04496707621464464,0.2,0.2,0.0,0.4459455748915534,loyalty
0.15,0.05,0.5,28,TIMEOUT,RESOURCE_TAKEN,4,2,failure,30,0.85,0.006486145655571058,0.1073193819714686,0.3,0.2,0.0,0.6138055276270397,loyalty
0.15,0.05,0.5,28,TIMEOUT,RESOURCE_TAKEN,4,3,timeout,18,0.5,0.021458563922222482,0.11916429553746546,0.2,0.2,0.0,0.540622859459688,loyalty
0.15,0.05,0.5,28,TIMEOUT,RESOURCE_TAKEN,4,4,failure,6,0.85,0.32057708828124987,0.3675459453124999,0.3,0.2,0.0,1.1881230335937496,loyalty
0.15,0.05,0.5,28,TIMEOUT,RESOURCE_TAKEN,4,5,rescue,0,0.7,0.0,0.8,0.1,0.1,0.0,1.0,loyalty
0.15,0.05,0.5,28,TIMEOUT,RESOURCE_TAKEN,9,0,seed,121,0.9,2.9692627851969363e-08,0.002611279810845524,0.2,0.1,0.0,0.30261130950347337,loyalty
0.15,0.05,0.5,28,TIMEOUT,RESOURCE_TAKEN,9,1,timeout,94,0.5,9.277671870385125e-08,0.002416240457488994,0.2,0.2,0.0,0.4024163332342077,loyalty
0.15,0.05,0.5,28,TIMEOUT,RESOURCE_TAKEN,9,2,failure,87,0.85,6.14986330753366e-07,0.005766650946003178,0.3,0.2,0.0,0.505767265932334,loyalty
0.15,0.05,0.5,28,TIMEOUT,RESOURCE_TAKEN,9,3,timeout,75,0.5,2.0346017790132846e-06,0.006403120153763253,0.2,0.2,0.0,0.4064051547555423,loyalty
0.15,0.05,0.5,28,TIMEOUT,RESOURCE_TAKEN,9,4,failure,63,0.85,3.039563674866719e-05,0.019749546953218955,0.3,0.2,0.0,0.5197799425899676,loyalty
0.15,0.05,0.5,28,TIMEOUT,RESOURCE_TAKEN,9,5,rescue,57,0.7,0.0,0.04298683678619221,0.1,0.1,0.0,0.24298683678619223,loyalty
0.15,0.05,0.5,28,TIMEOUT,RESOURCE_TAKEN,9,6,failure,46,0.85,0.00048160336041147783,0.04723412206886881,0.3,0.2,0.0,0.5477157254292803,loyalty
0.15,0.05,0.5,28,TIMEOUT,RESOURCE_TAKEN,9,7,timeout,34,0.5,0.0015933216802910314,0.05244738441713911,0.2,0.2,0.0,0.45404070609743014,loyalty
0.15,0.05,0.5,28,TIMEOUT,RESOURCE_TAKEN,9,8,failure,24,0.85,0.01719780985220789,0.14599451216938614,0.3,0.2,0.0,0.6631923220215941,loyalty
0.15,0.05,0.5,28,TIMEOUT,RESOURCE_TAKEN,9,9,timeout,12,0.5,0.05689670285446886,0.162108026298791,0.2,0.2,0.0,0.6190047291532599,loyalty
0.15,0.05,0.5,28,TIMEOUT,RESOURCE_TAKEN,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.15,0.05,0.5,29,TIMEOUT,TIMEOUT,4,0,seed,67,0.9,0.00019232097257918253,0.04166570411234018,0.2,0.1,0.0,0.34185802508491936,loyalty
0.15,0.05,0.5,29,TIMEOUT,TIMEOUT,4,1,timeout,40,0.5,0.0006009204999565737,0.03855364696953094,0.2,0.2,0.0,0.43915456746948756,loyalty
0.15,0.05,0.5,29,TIMEOUT,TIMEOUT,4,2,timeout,28,0.5,0.00422464199019487,0.07134806557659966,0.2,0.2,0.0,0.47557270756679454,loyalty
0.15,0.05,0.5,29,TIMEOUT,TIMEOUT,4,3,failure,19,0.85,0.038759531084514326,0.18867680126765357,0.3,0.2,0.0,0.7274363323521678,loyalty
0.15,0.05,0.5,29,TIMEOUT,TIMEOUT,4,4,timeout,7,0.5,0.1282308353125,0.20950118882812493,0.2,0.2,0.0,0.7377320241406249,loyalty
0.15,0.05,0.5,29,TIMEOUT,TIMEOUT,4,5,failure,0,0.85,0.85,0.5,0.3,0.2,0.0,1.8499999999999999,guilt
0.15,0.05,0.5,29,TIMEOUT,TIMEOUT,9,0,seed,124,0.9,1.8234985079590683e-08,0.002238846027823681,0.2,0.1,0.0,0.30223886426280877,loyalty
0.15,0.05,0.5,29,TIMEOUT,TIMEOUT,9,1,timeout,97,0.5,5.697650237400264e-08,0.002071624162239626,0.2,0.2,0.0,0.40207168113874203,loyalty
0.15,0.05,0.5,29,TIMEOUT,TIMEOUT,9,2,timeout,85,0.5,4.005610133138149e-07,0.0038337845624397864,0.2,0.2,0.0,0.40383418512345315,loyalty
0.15,0.05,0.5,29,TIMEOUT,TIMEOUT,9,3,failure,76,0.85,3.674999463342742e-06,0.010138273576791815,0.3,0.2,0.0,0.5101419485762552,loyalty
0.15,0.05,0.5,29,TIMEOUT,TIMEOUT,9,4,timeout,64,0.5,1.2158254699466886e-05,0.011257241763334806,0.2,0.2,0.0,0.4112694000180343,loyalty
0.15,0.05,0.5,29,TIMEOUT,TIMEOUT,9,5,failure,57,0.85,8.059306850307503e-05,0.026866772991370132,0.3,0.2,0.0,0.5269473660598731,loyalty
0.15,0.05,0.5,29,TIMEOUT,TIMEOUT,9,6,timeout,45,0.5,0.0002666316182208877,0.02983207709612768,0.2,0.2,0.0,0.4300987087143486,loyalty
0.15,0.05,0.5,29,TIMEOUT,TIMEOUT,9,7,failure,36,0.85,0.0024462466922718223,0.07888960739411338,0.3,0.2,0.0,0.5813358540863852,loyalty
0.15,0.05,0.5,29,TIMEOUT,TIMEOUT,9,8,timeout,24,0.5,0.008093086989274306,0.08759670730163172,0.2,0.2,0.0,0.49568979429090604,loyalty
0.15,0.05,0.5,29,TIMEOUT,TIMEOUT,9,9,failure,12,0.85,0.12090549356574623,0.2701800438313183,0.3,0.2,0.0,0.8910855373970645,loyalty
0.15,0.05,0.5,29,TIMEOUT,TIMEOUT,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.15,0.05,0.5,30,TIMEOUT,TIMEOUT,4,0,seed,75,0.9,5.240564279412457e-05,0.027641879392171168,0.2,0.1,0.0,0.32769428503496534,loyalty
0.15,0.05,0.5,30,TIMEOUT,TIMEOUT,4,1,timeout,48,0.5,0.00016374514253990265,0.025577277100292468,0.2,0.2,0.0,0.4257410222428324,loyalty
0.15,0.05,0.5,30,TIMEOUT,TIMEOUT,4,2,timeout,36,0.5,0.0011511749140102703,0.04733376443646804,0.2,0.2,0.0,0.44848493935047834,loyalty
0.15,0.05,0.5,30,TIMEOUT,TIMEOUT,4,3,timeout,24,0.5,0.008093086989274306,0.08759670730163172,0.2,0.2,0.0,0.49568979429090604,loyalty
0.15,0.05,0.5,30,TIMEOUT,TIMEOUT,4,4,failure,12,0.85,0.12090549356574623,0.2701800438313183,0.3,0.2,0.0,0.8910855373970645,loyalty
0.15,0.05,0.5,30,TIMEOUT,TIMEOUT,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.15,0.05,0.5,30,TIMEOUT,TIMEOUT,9,0,seed,122,0.9,2.5238733674173957e-08,0.0024807158203032477,0.2,0.1,0.0,0.30248074105903694,loyalty
0.15,0.05,0.5,30,TIMEOUT,TIMEOUT,9,1,timeout,95,0.5,7.886021089827356e-08,0.002295428434614544,0.2,0.2,0.0,0.40229550729482544,loyalty
0.15,0.05,0.5,30,TIMEOUT,TIMEOUT,9,2,timeout,83,0.5,5.544097070087404e-07,0.004247960734005304,0.2,0.2,0.0,0.4042485151437123,loyalty
0.15,0.05,0.5,30,TIMEOUT,TIMEOUT,9,3,timeout,71,0.5,3.897657890136918e-06,0.007861351774480864,0.2,0.2,0.0,0.407865249432371,loyalty
0.15,0.05,0.5,30,TIMEOUT,TIMEOUT,9,4,failure,59,0.85,5.822849199347171e-05,0.024247262624711545,0.3,0.2,0.0,0.5243054911167051,loyalty
0.15,0.05,0.5,30,TIMEOUT,TIMEOUT,9,5,timeout,47,0.5,0.00019264134416459134,0.02692344957925523,0.2,0.2,0.0,0.42711609092341984,loyalty
0.15,0.05,0.5,30,TIMEOUT,TIMEOUT,9,6,failure,38,0.85,0.0017674132351663914,0.07119787067318732,0.3,0.2,0.0,0.5729652839083537,loyalty
0.15,0.05,0.5,30,TIMEOUT,TIMEOUT,9,7,timeout,26,0.5,0.005847255349750686,0.07905602833972261,0.2,0.2,0.0,0.48490328368947333,loyalty
0.15,0.05,0.5,30,TIMEOUT,TIMEOUT,9,8,failure,18,0.85,0.045599448334722736,0.19860715922910904,0.3,0.2,0.0,0.7442066075638318,loyalty
0.15,0.05,0.5,30,TIMEOUT,TIMEOUT,9,9,timeout,6,0.5,0.15085980625,0.22052756718749994,0.2,0.2,0.0,0.7713873734374999,loyalty
0.15,0.05,0.5,30,TIMEOUT,TIMEOUT,9,10,failure,0,0.85,0.85,0.5,0.3,0.2,0.0,1.8499999999999999,guilt
0.15,0.05,0.5,31,TIMEOUT,RESOURCE_TAKEN,4,0,seed,72,0.9,8.53338372385501e-05,0.032240127589644174,0.2,0.1,0.0,0.33232546142688274,loyalty
0.15,0.05,0.5,31,TIMEOUT,RESOURCE_TAKEN,4,1,timeout,45,0.5,0.0002666316182208877,0.02983207709612768,0.2,0.2,0.0,0.4300987087143486,loyalty
0.15,0.05,0.5,31,TIMEOUT,RESOURCE_TAKEN,4,2,failure,36,0.85,0.0024462466922718223,0.07888960739411338,0.3,0.2,0.0,0.5813358540863852,loyalty
0.15,0.05,0.5,31,TIMEOUT,RESOURCE_TAKEN,4,3,timeout,24,0.5,0.008093086989274306,0.08759670730163172,0.2,0.2,0.0,0.49568979429090604,loyalty
0.15,0.05,0.5,31,TIMEOUT,RESOURCE_TAKEN,4,4,timeout,12,0.5,0.05689670285446886,0.162108026298791,0.2,0.2,0.0,0.6190047291532599,loyalty
0.15,0.05,0.5,31,TIMEOUT,RESOURCE_TAKEN,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.15,0.05,0.5,31,TIMEOUT,RESOURCE_TAKEN,9,0,seed,125,0.9,1.549973731765208e-08,0.002126903726432497,0.2,0.1,0.0,0.30212691922616985,loyalty
0.15,0.05,0.5,31,TIMEOUT,RESOURCE_TAKEN,9,1,timeout,98,0.5,4.843002701790224e-08,0.0019680429541276447,0.2,0.2,0.0,0.4019680913841547,loyalty
0.15,0.05,0.5,31,TIMEOUT,RESOURCE_TAKEN,9,2,failure,89,0.85,4.443276239693069e-07,0.005204402478767868,0.3,0.2,0.0,0.5052048468063919,loyalty
0.15,0.05,0.5,31,TIMEOUT,RESOURCE_TAKEN,9,3,timeout,77,0.5,1.4699997853370982e-06,0.0057788159387713355,0.2,0.2,0.0,0.4057802859385567,loyalty
0.15,0.05,0.5,31,TIMEOUT,RESOURCE_TAKEN,9,4,timeout,65,0.5,1.0334516494546854e-05,0.010694379675168066,0.2,0.2,0.0,0.41070471419166266,loyalty
0.15,0.05,0.5,31,TIMEOUT,RESOURCE_TAKEN,9,5,timeout,53,0.5,7.265458964102454e-05,0.01979120945336158,0.2,0.2,0.0,0.41986386404300263,loyalty
0.15,0.05,0.5,31,TIMEOUT,RESOURCE_TAKEN,9,6,failure,43,0.85,0.0007842106418261395,0.055091555117502626,0.3,0.2,0.0,0.5558757657593287,loyalty
0.15,0.05,0.5,31,TIMEOUT,RESOURCE_TAKEN,9,7,timeout,31,0.5,0.0025944582622284247,0.061172047723737126,0.2,0.2,0.0,0.4637665059859656,loyalty
0.15,0.05,0.5,31,TIMEOUT,RESOURCE_TAKEN,9,8,failure,19,0.85,0.038759531084514326,0.18867680126765357,0.3,0.2,0.0,0.7274363323521678,loyalty
0.15,0.05,0.5,31,TIMEOUT,RESOURCE_TAKEN,9,9,rescue,12,0.7,0.0,0.43228807013010934,0.1,0.1,0.0,0.6322880701301093,loyalty
0.15,0.05,0.5,31,TIMEOUT,RESOURCE_TAKEN,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.15,0.05,0.5,32,TIMEOUT,RESOURCE_TAKEN,4,0,seed,66,0.9,0.00022625996774021474,0.043858635907726505,0.2,0.1,0.0,0.34408489587546676,loyalty
0.15,0.05,0.5,32,TIMEOUT,RESOURCE_TAKEN,4,1,timeout,39,0.5,0.0007069652940665573,0.04058278628371678,0.2,0.2,0.0,0.4412897515777834,loyalty
0.15,0.05,0.5,32,TIMEOUT,RESOURCE_TAKEN,4,2,failure,28,0.85,0.008977364229164094,0.11891344262766605,0.3,0.2,0.0,0.6278908068568302,loyalty
0.15,0.05,0.5,32,TIMEOUT,RESOURCE_TAKEN,4,3,rescue,22,0.7,0.0,0.2588268359789673,0.1,0.1,0.0,0.45882683597896723,loyalty
0.15,0.05,0.5,32,TIMEOUT,RESOURCE_TAKEN,4,4,timeout,10,0.5,0.07874976173628907,0.1796210817715136,0.2,0.2,0.0,0.6583708435078026,loyalty
0.15,0.05,0.5,32,TIMEOUT,RESOURCE_TAKEN,4,5,failure,0,0.85,0.85,0.5,0.3,0.2,0.0,1.8499999999999999,guilt
0.15,0.05,0.5,32,TIMEOUT,RESOURCE_TAKEN,9,0,seed,124,0.9,1.8234985079590683e-08,0.002238846027823681,0.2,0.1,0.0,0.30223886426280877,loyalty
0.15,0.05,0.5,32,TIMEOUT,RESOURCE_TAKEN,9,1,timeout,97,0.5,5.697650237400264e-08,0.002071624162239626,0.2,0.2,0.0,0.40207168113874203,loyalty
0.15,0.05,0.5,32,TIMEOUT,RESOURCE_TAKEN,9,2,failure,86,0.85,7.235133302980777e-07,0.006070158890529661,0.3,0.2,0.0,0.50607088240386,loyalty
0.15,0.05,0.5,32,TIMEOUT,RESOURCE_TAKEN,9,3,rescue,80,0.7,0.0,0.013212299508010854,0.1,0.1,0.0,0.21321229950801085,loyalty
0.15,0.05,0.5,32,TIMEOUT,RESOURCE_TAKEN,9,4,timeout,68,0.5,6.346684942213586e-06,0.009169093773997218,0.2,0.2,0.0,0.40917544045893944,loyalty
0.15,0.05,0.5,32,TIMEOUT,RESOURCE_TAKEN,9,5,failure,58,0.85,6.850410822761378e-05,0.025523434341801626,0.3,0.2,0.0,0.5255919384500292,loyalty
0.15,0.05,0.5,32,TIMEOUT,RESOURCE_TAKEN,9,6,timeout,46,0.5,0.00022663687548775453,0.028340473241321294,0.2,0.2,0.0,0.4285671101168091,loyalty
0.15,0.05,0.5,32,TIMEOUT,RESOURCE_TAKEN,9,7,failure,36,0.85,0.0024462466922718223,0.07888960739411338,0.3,0.2,0.0,0.5813358540863852,loyalty
0.15,0.05,0.5,32,TIMEOUT,RESOURCE_TAKEN,9,8,timeout,24,0.5,0.008093086989274306,0.08759670730163172,0.2,0.2,0.0,0.49568979429090604,loyalty
0.15,0.05,0.5,32,TIMEOUT,RESOURCE_TAKEN,9,9,timeout,12,0.5,0.05689670285446886,0.162108026298791,0.2,0.2,0.0,0.6190047291532599,loyalty
0.15,0.05,0.5,32,TIMEOUT,RESOURCE_TAKEN,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.15,0.05,0.5,33,TIMEOUT,TIMEOUT,4,0,seed,70,0.9,0.00011810911728519045,0.035723133063317654,0.2,0.1,0.0,0.33584124218060285,loyalty
0.15,0.05,0.5,33,TIMEOUT,TIMEOUT,4,1,timeout,43,0.5,0.00036904030203583076,0.033054933070501585,0.2,0.2,0.0,0.43342397337253746,loyalty
0.15,0.05,0.5,33,TIMEOUT,TIMEOUT,4,2,timeout,31,0.5,0.0025944582622284247,0.061172047723737126,0.2,0.2,0.0,0.4637665059859656,loyalty
0.15,0.05,0.5,33,TIMEOUT,TIMEOUT,4,3,timeout,19,0.5,0.01823977933388911,0.11320608076059219,0.2,0.2,0.0,0.5314458600944814,loyalty
0.15,0.05,0.5,33,TIMEOUT,TIMEOUT,4,4,failure,12,0.85,0.12090549356574623,0.2701800438313183,0.3,0.2,0.0,0.8910855373970645,loyalty
0.15,0.05,0.5,33,TIMEOUT,TIMEOUT,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.15,0.05,0.5,33,TIMEOUT,TIMEOUT,9,0,seed,128,0.9,9.518776180203084e-09,0.0018235540824500616,0.2,0.1,0.0,0.30182356360122625,loyalty
0.15,0.05,0.5,33,TIMEOUT,TIMEOUT,9,1,timeout,101,0.5,2.9742090342369213e-08,0.0016873508277951892,0.2,0.2,0.0,0.40168738056988557,loyalty
0.15,0.05,0.5,33,TIMEOUT,TIMEOUT,9,2,timeout,89,0.5,2.0909535245614457e-07,0.0031226414872607207,0.2,0.2,0.0,0.4031228505826132,loyalty
0.15,0.05,0.5,33,TIMEOUT,TIMEOUT,9,3,timeout,77,0.5,1.4699997853370982e-06,0.0057788159387713355,0.2,0.2,0.0,0.4057802859385567,loyalty
0.15,0.05,0.5,33,TIMEOUT,TIMEOUT,9,4,failure,70,0.85,9.744144725342286e-06,0.013791845218387479,0.3,0.2,0.0,0.5138015893631128,loyalty
0.15,0.05,0.5,33,TIMEOUT,TIMEOUT,9,5,timeout,58,0.5,3.223722740123005e-05,0.015314060605080983,0.2,0.2,0.0,0.4153462978324822,loyalty
0.15,0.05,0.5,33,TIMEOUT,TIMEOUT,9,6,failure,47,0.85,0.00040936285634975616,0.04487241596542537,0.3,0.2,0.0,0.5452817788217751,loyalty
0.15,0.05,0.5,33,TIMEOUT,TIMEOUT,9,7,timeout,35,0.5,0.0013543234282473767,0.04982501519628215,0.2,0.2,0.0,0.4511793386245295,loyalty
0.15,0.05,0.5,33,TIMEOUT,TIMEOUT,9,8,timeout,23,0.5,0.009521278810910949,0.09220706031750707,0.2,0.2,0.0,0.501728339128418,loyalty
0.15,0.05,0.5,33,TIMEOUT,TIMEOUT,9,9,timeout,11,0.5,0.06693729747584572,0.1706400276829379,0.2,0.2,0.0,0.6375773251587836,loyalty
0.15,0.05,0.5,33,TIMEOUT,TIMEOUT,9,10,failure,0,0.85,0.85,0.5,0.3,0.2,0.0,1.8499999999999999,guilt
0.15,0.05,0.5,34,PARTNER_RESCUED,RESOURCE_TAKEN,4,0,seed,66,0.9,0.00022625996774021474,0.043858635907726505,0.2,0.1,0.0,0.34408489587546676,loyalty
0.15,0.05,0.5,34,PARTNER_RESCUED,RESOURCE_TAKEN,4,1,rescue,44,0.7,0.0,0.08373916377860398,0.1,0.1,0.0,0.283739163778604,loyalty
0.15,0.05,0.5,34,PARTNER_RESCUED,RESOURCE_TAKEN,4,2,failure,33,0.85,0.003983304200727576,0.09201295511778788,0.3,0.2,0.0,0.5959962593185155,loyalty
0.15,0.05,0.5,34,PARTNER_RESCUED,RESOURCE_TAKEN,4,3,timeout,21,0.5,0.01317824056873488,0.10216848788643444,0.2,0.2,0.0,0.5153467284551694,loyalty
0.15,0.05,0.5,34,PARTNER_RESCUED,RESOURCE_TAKEN,4,4,failure,12,0.85,0.12090549356574623,0.2701800438313183,0.3,0.2,0.0,0.8910855373970645,loyalty
0.15,0.05,0.5,34,PARTNER_RESCUED,RESOURCE_TAKEN,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.15,0.05,0.5,34,PARTNER_RESCUED,RESOURCE_TAKEN,9,0,seed,124,0.9,1.8234985079590683e-08,0.002238846027823681,0.2,0.1,0.0,0.30223886426280877,loyalty
0.15,0.05,0.5,34,PARTNER_RESCUED,RESOURCE_TAKEN,9,1,rescue,102,0.7,0.0,0.004274622097081143,0.1,0.1,0.0,0.20427462209708114,loyalty
0.15,0.05,0.5,34,PARTNER_RESCUED,RESOURCE_TAKEN,9,2,failure,91,0.85,3.210267083178242e-07,0.004696973237088,0.3,0.2,0.0,0.5046972942637964,loyalty
0.15,0.05,0.5,34,PARTNER_RESCUED,RESOURCE_TAKEN,9,3,timeout,79,0.5,1.0620748449060533e-06,0.00521538138474113,0.2,0.2,0.0,0.4052164434595861,loyalty
0.15,0.05,0.5,34,PARTNER_RESCUED,RESOURCE_TAKEN,9,4,failure,70,0.85,9.744144725342286e-06,0.013791845218387479,0.3,0.2,0.0,0.5138015893631128,loyalty
0.15,0.05,0.5,34,PARTNER_RESCUED,RESOURCE_TAKEN,9,5,timeout,58,0.5,3.223722740123005e-05,0.015314060605080983,0.2,0.2,0.0,0.4153462978324822,loyalty
0.15,0.05,0.5,34,PARTNER_RESCUED,RESOURCE_TAKEN,9,6,timeout,46,0.5,0.00022663687548775453,0.028340473241321294,0.2,0.2,0.0,0.4285671101168091,loyalty
0.15,0.05,0.5,34,PARTNER_RESCUED,RESOURCE_TAKEN,9,7,timeout,34,0.5,0.0015933216802910314,0.05244738441713911,0.2,0.2,0.0,0.45404070609743014,loyalty
0.15,0.05,0.5,34,PARTNER_RESCUED,RESOURCE_TAKEN,9,8,failure,22,0.85,0.023803197027277356,0.16176677248685445,0.3,0.2,0.0,0.6855699695141317,loyalty
0.15,0.05,0.5,34,PARTNER_RESCUED,RESOURCE_TAKEN,9,9,timeout,10,0.5,0.07874976173628907,0.1796210817715136,0.2,0.2,0.0,0.6583708435078026,loyalty
0.15,0.05,0.5,34,PARTNER_RESCUED,RESOURCE_TAKEN,9,10,failure,0,0.85,0.85,0.5,0.3,0.2,0.0,1.8499999999999999,guilt
0.15,0.05,0.5,35,TIMEOUT,RESOURCE_TAKEN,4,0,seed,71,0.9,0.00010039274969241188,0.03393697641015177,0.2,0.1,0.0,0.33403736915984417,loyalty
0.15,0.05,0.5,35,TIMEOUT,RESOURCE_TAKEN,4,1,timeout,44,0.5,0.0003136842567304561,0.03140218641697651,0.2,0.2,0.0,0.431715870673707,loyalty
0.15,0.05,0.5,35,TIMEOUT,RESOURCE_TAKEN,4,2,failure,34,0.85,0.0033858085706184394,0.08741230736189849,0.3,0.2,0.0,0.5907981159325169,loyalty
0.15,0.05,0.5,35,TIMEOUT,RESOURCE_TAKEN,4,3,timeout,22,0.5,0.011201504483424647,0.09706006349211271,0.2,0.2,0.0,0.5082615679755373,loyalty
0.15,0.05,0.5,35,TIMEOUT,RESOURCE_TAKEN,4,4,failure,12,0.85,0.12090549356574623,0.2701800438313183,0.3,0.2,0.0,0.8910855373970645,loyalty
0.15,0.05,0.5,35,TIMEOUT,RESOURCE_TAKEN,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.15,0.05,0.5,35,TIMEOUT,RESOURCE_TAKEN,9,0,seed,126,0.9,1.3174776720004268e-08,0.002020558540110872,0.2,0.1,0.0,0.3020205717148876,loyalty
0.15,0.05,0.5,35,TIMEOUT,RESOURCE_TAKEN,9,1,timeout,99,0.5,4.1165522965216906e-08,0.0018696408064212623,0.2,0.2,0.0,0.4018696819719443,loyalty
0.15,0.05,0.5,35,TIMEOUT,RESOURCE_TAKEN,9,2,failure,89,0.85,4.443276239693069e-07,0.005204402478767868,0.3,0.2,0.0,0.5052048468063919,loyalty
0.15,0.05,0.5,35,TIMEOUT,RESOURCE_TAKEN,9,3,timeout,77,0.5,1.4699997853370982e-06,0.0057788159387713355,0.2,0.2,0.0,0.4057802859385567,loyalty
0.15,0.05,0.5,35,TIMEOUT,RESOURCE_TAKEN,9,4,failure,67,0.85,1.586671235553395e-05,0.016086129428065293,0.3,0.2,0.0,0.5161019961404208,loyalty
0.15,0.05,0.5,35,TIMEOUT,RESOURCE_TAKEN,9,5,timeout,55,0.5,5.249294101564023e-05,0.017861566531658827,0.2,0.2,0.0,0.41791405947267446,loyalty
0.15,0.05,0.5,35,TIMEOUT,RESOURCE_TAKEN,9,6,failure,48,0.85,0.00034795842789729273,0.0426287951671541,0.3,0.2,0.0,0.5429767535950514,loyalty
0.15,0.05,0.5,35,TIMEOUT,RESOURCE_TAKEN,9,7,timeout,36,0.5,0.0011511749140102703,0.04733376443646804,0.2,0.2,0.0,0.44848493935047834,loyalty
0.15,0.05,0.5,35,TIMEOUT,RESOURCE_TAKEN,9,8,timeout,24,0.5,0.008093086989274306,0.08759670730163172,0.2,0.2,0.0,0.49568979429090604,loyalty
